song_popularity;song_duration_ms;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;audio_mode;speechiness;tempo;time_signature;audio_valence
43.00;199573.00;0.000197;0.387;0.9940000000000001;0.00106;8.00;0.341;-2727.00;1.00;0.0578;168019.00;4.00;0.7340000000000001
49.00;196773.00;0.000933;0.406;0.919;9.92e-05;0.00;0.0726;-4675.00;0.00;0.10300000000000001;93274.00;4.00;0.601
41.00;228520.00;9.18e-06;0.37;0.988;0.0;8.00;0.0962;-4.0;1.00;0.10800000000000001;13205100000000000.00;4.00;0.182
50.00;233586.00;0.0016;0.32299999999999995;0.9790000000000001;0.0019199999999999998;10.00;0.349;-2.82;1.00;0.128;17812600000000000.00;4.00;0.294
52.00;192004.00;0.000162;0.544;0.902;1.62e-06;4.00;0.0843;-5041.00;0.00;0.0454;141995.00;4.00;0.36
10.00;191331.00;1.15e-05;0.13;0.991;0.00412;11.00;0.225;-31260000000000000.00;1.00;0.0604;185364.00;4.00;0.505
15.00;177826.00;0.00466;0.55;0.9179999999999999;0.0;9.00;0.20600000000000002;-3159.00;0.00;0.0682;126083.00;4.00;0.563
68.00;158733.00;0.00105;0.431;0.95;3.63e-05;7.00;0.272;-4918.00;1.00;0.26;19193600000000000.00;4.00;0.56
69.00;182826.00;0.00725;0.465;0.8959999999999999;0.0;2.00;0.20600000000000002;-31260000000000000.00;1.00;0.0795;181014.00;4.00;0.569
59.00;166673.00;0.0010199999999999999;0.213;0.875;2.07e-05;7.00;0.0916;-5854.00;1.00;0.0532;195.28;4.00;0.664
61.00;208186.00;8.48e-05;0.344;0.972;0.0;11.00;0.293;-3675.00;0.00;0.11599999999999999;16781900000000000.00;4.00;0.387
71.00;153600.00;0.0007059999999999999;0.452;0.9279999999999999;0.000637;2.00;0.226;-3133.00;1.00;0.079;129188.00;4.00;0.6
17.00;179600.00;0.00599;0.52;0.945;49700000000.00;1.00;0.0495;-4197.00;1.00;0.0335;99603.00;4.00;0.807
52.00;204114.00;0.00021099999999999998;0.518;0.9009999999999999;0.0;8.00;0.27699999999999997;-5.17;1.00;0.0638;115289.00;4.00;0.529
63.00;220200.00;0.000291;0.39799999999999996;0.978;0.0;2.00;0.0947;-4001.00;1.00;0.133;177797.00;4.00;0.441
51.00;161391.00;0.000113;0.414;0.935;83300000000.00;2.00;0.32799999999999996;-4311.00;1.00;0.0767;197032.00;4.00;0.606
79.00;229093.00;0.00898;0.499;0.8240000000000001;0.0;7.00;0.163;-47410000000000000.00;1.00;0.0794;161977.00;4.00;0.6990000000000001
2.00;200813.00;0.007390000000000001;0.55;0.941;0.0;7.00;0.0651;-2467.00;1.00;0.142;136993.00;4.00;0.469
43.00;182044.00;0.00020899999999999998;0.519;0.9129999999999999;8.22e-05;8.00;0.0719;-4659.00;1.00;0.045;100064.00;4.00;0.715
73.00;175093.00;0.006659999999999999;0.494;0.9390000000000001;0.0;1.00;0.139;-3127.00;1.00;0.126;17775100000000000.00;4.00;0.893
42.00;184642.00;0.00235;0.614;0.88;0.016;1.00;0.479;-54080000000000000.00;1.00;0.0419;9999700000000000.00;4.00;0.565
30.00;199013.00;0.000308;0.428;0.958;0.0;2.00;0.276;-35870000000000000.00;1.00;0.0825;195938.00;4.00;0.375
62.00;239960.00;0.000759;0.23600000000000002;0.971;3.87e-05;6.00;0.172;-3.98;0.00;0.0987;159001.00;4.00;0.40299999999999997
41.00;176786.00;0.000426;0.46799999999999997;0.988;0.000135;2.00;0.282;-3.03;1.00;0.14;139907.00;4.00;0.376
51.00;168040.00;0.000728;0.518;0.8959999999999999;0.0482;2.00;0.262;-4977.00;1.00;0.0512;89022.00;4.00;0.546
61.00;204253.00;0.000207;0.55;0.9359999999999999;2.67e-06;8.00;0.302;-28760000000000000.00;1.00;0.078;158.02;4.00;0.767
57.00;213010.00;0.00021;0.529;0.975;0.0;6.00;0.321;-3484.00;1.00;0.0817;93931.00;4.00;0.63
58.00;160831.00;0.00147;0.465;0.9940000000000001;0.0;2.00;0.308;-2702.00;1.00;0.0821;16502700000000000.00;4.00;0.615
61.00;220506.00;0.00343;0.485;0.91;0.0;5.00;0.17300000000000001;-3678.00;1.00;0.0358;135064.00;4.00;0.6
39.00;224500.00;266000000000.00;0.242;0.9570000000000001;0.00040899999999999997;5.00;0.23600000000000002;-36210000000000000.00;1.00;0.12300000000000001;18615100000000000.00;4.00;0.504
63.00;158452.00;0.000157;0.381;0.9390000000000001;0.0;2.00;0.389;-3255.00;1.00;0.0523;173.02;4.00;0.635
55.00;184840.00;0.0009279999999999999;0.41100000000000003;0.8109999999999999;0.0;3.00;0.218;-4875.00;1.00;0.0434;159591.00;4.00;0.847
63.00;174320.00;253000000000.00;0.381;0.9840000000000001;6.91e-05;1.00;0.27;-2.42;1.00;0.0638;186081.00;4.00;0.81
53.00;192786.00;0.00023199999999999997;0.42;0.968;0.0;9.00;0.0796;-2353.00;0.00;0.12300000000000001;17100400000000000.00;4.00;0.392
49.00;205373.00;1.82e-05;0.379;0.935;0.0;2.00;0.064;-35460000000000000.00;1.00;0.0604;17990200000000000.00;4.00;0.469
53.00;188493.00;9.1e-06;0.426;0.922;0.73;1.00;0.0841;-4373.00;1.00;0.07200000000000001;180.03;4.00;0.687
48.00;191756.00;0.00151;0.368;0.968;0.0;2.00;0.419;-27090000000000000.00;1.00;0.0737;168025.00;4.00;0.52
65.00;228720.00;4.11e-05;0.294;0.92;0.00023199999999999997;10.00;0.0804;-2471.00;0.00;0.0635;184007.00;4.00;0.5820000000000001
52.00;207880.00;0.000504;0.335;0.982;0.0;8.00;0.361;-2397.00;1.00;0.185;179864.00;4.00;0.225
52.00;230666.00;0.00505;0.5660000000000001;0.8320000000000001;0.0;8.00;0.127;-4644.00;1.00;0.0603;175028.00;4.00;0.86
45.00;191693.00;8.6e-05;0.546;0.972;0.0;3.00;0.258;-3533.00;1.00;0.0595;11502600000000000.00;4.00;0.51
62.00;195866.00;0.0005690000000000001;0.607;0.743;1.05e-05;2.00;0.201;-4984.00;1.00;0.0376;12794200000000000.00;4.00;0.752
36.00;169973.00;0.0008320000000000001;0.503;0.89;0.0;4.00;0.0669;-6566.00;1.00;0.1;16833600000000000.00;4.00;0.83
73.00;186480.00;0.00602;0.21;0.94;0.0;9.00;0.26899999999999996;-3427.00;1.00;0.12300000000000001;179722.00;4.00;0.255
48.00;202493.00;0.000696;0.315;0.97;0.0;8.00;0.27699999999999997;-4709.00;1.00;0.102;17806800000000000.00;4.00;0.423
4.00;310200.00;0.007520000000000001;0.6859999999999999;0.667;0.006640000000000001;9.00;0.405;-10263.00;1.00;0.0587;105917.00;4.00;0.332
50.00;209093.00;0.000256;0.589;0.8809999999999999;0.0;0.00;0.327;-4.62;1.00;0.0666;129.95;4.00;0.7090000000000001
47.00;182266.00;0.000106;0.5670000000000001;0.965;0.0371;7.00;0.152;-3475.00;1.00;0.0621;112.99;4.00;0.271
41.00;187655.00;0.0026100000000000003;0.45899999999999996;0.8740000000000001;0.0;8.00;0.0975;-6203000000000000.00;1.00;0.0739;144963.00;4.00;0.55
58.00;205125.00;0.00037200000000000004;0.578;0.983;0.00221;7.00;0.322;-3008.00;1.00;0.0824;10501300000000000.00;4.00;0.397
42.00;185866.00;0.00011200000000000001;0.39799999999999996;0.986;1.75e-06;8.00;0.925;-3113.00;1.00;0.33399999999999996;198105.00;4.00;0.44
33.00;181453.00;0.000259;0.3;0.98;1.06e-05;4.00;0.479;-3465.00;1.00;0.0982;10527800000000000.00;4.00;0.39899999999999997
41.00;177280.00;0.000404;0.444;0.904;0.0;1.00;0.21600000000000003;-4374.00;1.00;0.0558;149026.00;4.00;0.624
42.00;180655.00;0.0008380000000000001;0.545;0.976;0.0;2.00;0.0834;-2674.00;1.00;0.0497;111962.00;4.00;0.5489999999999999
55.00;184391.00;0.00014;0.588;0.938;0.000135;1.00;0.209;-4669.00;1.00;0.0633;133035.00;4.00;0.7879999999999999
67.00;224133.00;0.000241;0.37;0.96;0.0116;3.00;0.0563;-4162.00;0.00;0.0378;89428.00;4.00;0.7170000000000001
1.00;192317.00;0.000596;0.642;0.95;0.000518;0.00;0.34299999999999997;-4027.00;1.00;0.0698;115.5;4.00;0.645
50.00;202533.00;0.0104;0.547;0.995;0.0;11.00;0.319;-2872.00;0.00;0.0991;100064.00;4.00;0.508
53.00;195520.00;0.0037;0.48100000000000004;0.973;0.000877;7.00;0.325;-1945.00;1.00;0.0542;99331.00;4.00;0.36200000000000004
42.00;196223.00;0.000462;0.507;0.924;0.0;1.00;0.345;-4063.00;1.00;0.0556;10001300000000000.00;4.00;0.8029999999999999
43.00;185918.00;8.71e-06;0.445;0.92;4.68e-06;2.00;0.613;-7585.00;1.00;0.0425;92524.00;4.00;0.585
42.00;249000.00;1.88e-05;0.547;0.857;0.0356;1.00;0.161;-4001.00;1.00;0.0324;106008.00;4.00;0.287
56.00;185419.00;0.000207;0.376;0.961;102000000000.00;6.00;0.111;-4162.00;1.00;0.261;12026300000000000.00;4.00;0.33
34.00;218200.00;0.00432;0.396;0.98;0.000288;6.00;0.121;-5373000000000000.00;1.00;0.0792;191.48;4.00;0.262
34.00;207306.00;7.11e-05;0.426;0.981;2.64e-06;0.00;0.34700000000000003;-4505.00;1.00;0.054000000000000006;15993200000000000.00;4.00;0.632
49.00;209826.00;0.000505;0.511;0.983;0.000167;10.00;0.317;-4183.00;1.00;0.14400000000000002;122021.00;4.00;0.431
41.00;195853.00;0.000233;0.45899999999999996;0.9540000000000001;0.0;3.00;0.341;-3721.00;1.00;0.0478;9248300000000000.00;4.00;0.7040000000000001
51.00;176893.00;0.006940000000000001;0.537;0.982;0.00031600000000000004;5.00;0.32;-3673.00;1.00;0.0821;132947.00;4.00;0.35600000000000004
45.00;197306.00;0.000184;0.45799999999999996;0.9359999999999999;0.000285;1.00;0.0915;-3073.00;1.00;0.0611;133461.00;4.00;0.5429999999999999
50.00;247106.00;0.0017;0.29;0.88;287000000000.00;1.00;0.636;-5242000000000000.00;1.00;0.0477;164.26;4.00;0.42700000000000005
50.00;210133.00;0.00343;0.595;0.919;0.000388;1.00;0.337;-5109.00;0.00;0.0832;12996200000000000.00;4.00;0.532
42.00;169427.00;0.000166;0.337;0.977;0.0;1.00;0.0992;-3.18;1.00;0.1;197993.00;4.00;0.6459999999999999
49.00;203093.00;0.00047699999999999994;0.27699999999999997;0.993;0.00221;1.00;0.207;-2923.00;0.00;0.172;10257600000000000.00;4.00;0.19699999999999998
44.00;203893.00;0.00042300000000000004;0.39399999999999996;0.9309999999999999;0.0;11.00;0.8170000000000001;-3.42;0.00;0.0699;79893.00;4.00;0.665
66.00;170453.00;0.043;0.5770000000000001;0.9359999999999999;1.74e-05;11.00;0.413;-2924.00;0.00;0.078;16887900000000000.00;4.00;0.899
34.00;205306.00;1.75e-05;0.354;0.8640000000000001;0.000475;2.00;0.126;-6228.00;1.00;0.0371;157499.00;4.00;0.6659999999999999
64.00;146622.00;8.36e-05;0.26;0.985;0.000122;9.00;0.36700000000000005;-37040000000000000.00;1.00;0.063;103.54;4.00;0.292
37.00;167225.00;1.82e-05;0.449;0.973;0.0581;4.00;0.374;-3786.00;1.00;0.0837;155023.00;4.00;0.7190000000000001
44.00;191728.00;0.00025299999999999997;0.522;0.955;0.0979;0.00;0.298;-5221.00;1.00;0.0677;11197400000000000.00;5.00;0.276
53.00;219762.00;6.04e-05;0.505;0.985;102000000000.00;5.00;0.35100000000000003;-4401.00;1.00;0.11900000000000001;119993.00;4.00;0.243
61.00;227200.00;0.000102;0.552;0.932;0.0;0.00;0.11900000000000001;-3782.00;1.00;0.0426;10310800000000000.00;4.00;0.518
57.00;208293.00;0.424;0.726;0.654;0.0;2.00;0.0668;-62010000000000000.00;1.00;0.0423;129013.00;4.00;0.624
81.00;182741.00;0.0783;0.975;0.535;0.0;1.00;0.107;-7227.00;1.00;0.196;125066.00;4.00;0.6709999999999999
80.00;225076.00;0.9279999999999999;0.409;0.13699999999999998;0.0;6.00;0.0706;-9169.00;1.00;0.0446;162.08;1.00;0.106
87.00;218868.00;0.0445;0.74;0.669;0.0;0.00;0.184;-5199.00;1.00;0.0373;122007.00;4.00;0.536
99.00;127946.00;0.0114;0.9009999999999999;0.522;0.0;2.00;0.259;-8304.00;1.00;0.33;104053.00;4.00;0.32899999999999996
85.00;228206.00;0.17300000000000001;0.757;0.8490000000000001;0.0;5.00;0.0878;-3424.00;0.00;0.0536;150036.00;4.00;0.826
74.00;235306.00;0.15;0.731;0.6940000000000001;0.0;5.00;0.0825;-5.23;1.00;0.0528;109535.00;4.00;0.47600000000000003
100.00;214289.00;0.191;0.687;0.792;0.0;5.00;0.16699999999999998;-27490000000000000.00;1.00;0.0452;100015.00;4.00;0.6709999999999999
81.00;196214.00;0.0181;0.684;0.816;0.0;10.00;0.0222;-5211.00;0.00;0.0322;121993.00;4.00;0.7020000000000001
90.00;190000.00;0.28800000000000003;0.531;0.8540000000000001;0.0;10.00;0.0773;-31490000000000000.00;1.00;0.198;94419.00;4.00;0.456
82.00;218250.00;0.0348;0.732;0.922;0.0;6.00;0.146;-1829.00;0.00;0.0975;12003300000000000.00;4.00;0.589
94.00;238173.00;0.0104;0.588;0.67;3.33e-06;0.00;0.33799999999999997;-6439.00;1.00;0.0473;11815900000000000.00;4.00;0.505
7.00;192693.00;0.0319;0.621;0.833;0.0;3.00;0.0719;-4723.00;0.00;0.0288;107009.00;4.00;0.759
79.00;229120.00;0.0563;0.7490000000000001;0.723;0.022000000000000002;1.00;0.0977;-6609.00;1.00;0.0432;108999.00;4.00;0.674
78.00;196628.00;0.0601;0.746;0.767;1.07e-05;1.00;0.0859;-2907.00;0.00;0.0374;94007.00;4.00;0.773
94.00;198160.00;0.0211;0.568;0.6559999999999999;137000000000.00;8.00;0.213;-5413000000000000.00;1.00;0.0433;10004900000000000.00;4.00;0.364
96.00;196373.00;0.6970000000000001;0.5529999999999999;0.586;0.0;11.00;0.0813;-6319.00;1.00;0.0362;126684.00;4.00;0.44299999999999995
91.00;192172.00;0.0215;0.765;0.7040000000000001;0.0;5.00;0.22699999999999998;-45890000000000000.00;0.00;0.127;147055.00;4.00;0.498
67.00;125783.00;0.0147;0.898;0.51;0.0;0.00;0.0745;-6392.00;1.00;0.0386;112022.00;4.00;0.758
77.00;217633.00;0.0632;0.5539999999999999;0.667;143000000000.00;7.00;0.0686;-9343.00;1.00;0.0439;10001700000000000.00;4.00;0.281
70.00;191479.00;0.105;0.8390000000000001;0.63;0.0;9.00;0.0669;-7047000000000000.00;1.00;0.0805;106.0;4.00;0.39299999999999996
70.00;208133.00;0.0058200000000000005;0.289;0.841;0.00771;8.00;0.267;-4.33;1.00;0.146;183.17;3.00;0.39899999999999997
62.00;212093.00;0.0883;0.679;0.7020000000000001;0.0;6.00;0.113;-4539.00;0.00;0.172;81992.00;4.00;0.446
51.00;230000.00;0.7490000000000001;0.655;0.602;133000000000.00;5.00;0.345;-6015.00;0.00;0.048;16411700000000000.00;4.00;0.599
72.00;209110.00;0.261;0.579;0.672;0.0;9.00;0.0768;-6.05;0.00;0.0834;160968.00;4.00;0.743
52.00;219640.00;0.14;0.643;0.718;0.00011;1.00;0.106;-43660000000000000.00;0.00;0.039;114.03;4.00;0.691
0.00;175382.00;0.00399;0.48;0.902;0.0175;9.00;0.222;-2597.00;1.00;0.0373;9803200000000000.00;4.00;0.67
81.00;189000.00;0.0227;0.7390000000000001;0.742;1.39e-06;7.00;0.22899999999999998;-4586.00;1.00;0.0329;124016.00;4.00;0.659
68.00;183995.00;0.14300000000000002;0.7609999999999999;0.8270000000000001;0.0;1.00;0.11599999999999999;-31460000000000000.00;1.00;0.284;105021.00;4.00;0.9620000000000001
57.00;200079.00;0.251;0.8009999999999999;0.765;0.0;2.00;0.235;-5944.00;1.00;0.16699999999999998;150002.00;4.00;0.405
98.00;212500.00;0.153;0.841;0.7979999999999999;3.33e-06;1.00;0.0618;-4206.00;0.00;0.22899999999999998;95948.00;4.00;0.591
87.00;217118.00;0.214;0.7170000000000001;0.605;0.0;11.00;0.138;-5.68;0.00;0.075;81047.00;4.00;0.387
70.00;225213.00;0.00949;0.29;0.889;0.0;1.00;0.0821;-2611.00;1.00;0.159;98835.00;4.00;0.6509999999999999
95.00;229412.00;0.0984;0.442;0.585;0.391;0.00;0.14;-10332.00;0.00;0.0964;97565.00;4.00;0.11599999999999999
70.00;184880.00;0.49;0.733;0.5329999999999999;0.0;4.00;0.171;-6971.00;1.00;0.0357;104506.00;4.00;0.483
54.00;218773.00;0.307;0.37200000000000005;0.536;0.000437;7.00;0.11699999999999999;-6608.00;0.00;0.027000000000000003;143833.00;4.00;0.149
85.00;201253.00;0.0882;0.6940000000000001;0.852;0.0;7.00;0.33399999999999996;-5.34;0.00;0.257;107178.00;4.00;0.377
49.00;211839.00;0.214;0.583;0.602;0.0;10.00;0.14800000000000002;-5191.00;0.00;0.0781;10585800000000000.00;4.00;0.667
81.00;182741.00;0.0783;0.975;0.535;0.0;1.00;0.107;-7227.00;1.00;0.196;125066.00;4.00;0.6709999999999999
0.00;197250.00;0.22;0.654;0.6629999999999999;0.0;7.00;0.183;-5.91;0.00;0.0751;160.04;4.00;0.26899999999999996
73.00;192571.00;0.201;0.9109999999999999;0.529;0.0;9.00;0.10099999999999999;-7996.00;0.00;0.32799999999999996;10506700000000000.00;4.00;0.76
1.00;194613.00;0.11699999999999999;0.9079999999999999;0.377;0.0;2.00;0.122;-10746000000000000.00;1.00;0.195;137.93;4.00;0.736
68.00;221544.00;0.456;0.858;0.664;0.0;1.00;0.376;-76370000000000000.00;1.00;0.369;142035.00;4.00;0.6559999999999999
68.00;190368.00;0.188;0.556;0.736;1.74e-06;7.00;0.0668;-7.78;1.00;0.285;98228.00;3.00;0.396
2.00;206184.00;0.166;0.752;0.6940000000000001;0.0;11.00;0.114;-7081.00;0.00;0.39299999999999996;94699.00;4.00;0.7140000000000001
71.00;213458.00;0.47100000000000003;0.594;0.68;0.0;1.00;0.0634;-5228.00;0.00;0.308;105131.00;4.00;0.818
65.00;217846.00;0.609;0.914;0.467;2.07e-05;7.00;0.0941;-11173.00;0.00;0.0935;130006.00;4.00;0.385
17.00;189000.00;0.161;0.769;0.8390000000000001;0.0;0.00;0.653;-39620000000000000.00;1.00;0.172;145064.00;4.00;0.526
73.00;165000.00;0.207;0.9;0.831;2.53e-06;1.00;0.0963;-5392.00;1.00;0.198;139987.00;4.00;0.6609999999999999
64.00;237621.00;0.154;0.8029999999999999;0.647;0.0;5.00;0.0932;-6726.00;0.00;0.185;15000800000000000.00;4.00;0.795
17.00;193606.00;0.188;0.746;0.504;1.56e-06;8.00;0.10800000000000001;-9378.00;0.00;0.418;159.94;4.00;0.37200000000000005
60.00;172173.00;0.534;0.7490000000000001;0.84;3.32e-05;7.00;0.17600000000000002;-4226.00;0.00;0.305;92027.00;4.00;0.5479999999999999
63.00;197511.00;0.127;0.6920000000000001;0.616;0.0;1.00;0.10800000000000001;-10693.00;1.00;0.281;141106.00;4.00;0.639
14.00;192000.00;0.111;0.789;0.654;1.02e-06;7.00;0.10800000000000001;-7776.00;0.00;0.23399999999999999;139.88;4.00;0.447
64.00;168693.00;0.191;0.777;0.659;0.0;10.00;0.0833;-79240000000000000.00;1.00;0.198;150062.00;4.00;0.433
64.00;283898.00;0.337;0.7709999999999999;0.705;0.0;8.00;0.12300000000000001;-6034.00;0.00;0.192;103959.00;4.00;0.46
68.00;183995.00;0.14300000000000002;0.7609999999999999;0.8270000000000001;0.0;1.00;0.11599999999999999;-31460000000000000.00;1.00;0.284;105021.00;4.00;0.9620000000000001
76.00;211525.00;0.0355;0.629;0.647;0.00373;1.00;0.0797;-37910000000000000.00;1.00;0.19899999999999998;139787.00;5.00;0.531
19.00;172714.00;0.07400000000000001;0.845;0.787;0.0;9.00;0.10400000000000001;-6788000000000000.00;1.00;0.28800000000000003;139986.00;4.00;0.507
71.00;163691.00;0.0041600000000000005;0.922;0.563;0.0;2.00;0.107;-5598.00;0.00;0.257;108016.00;4.00;0.693
78.00;200265.00;0.21100000000000002;0.845;0.6679999999999999;0.0;1.00;0.122;-6702000000000000.00;0.00;0.0447;10601700000000000.00;4.00;0.721
65.00;163604.00;0.498;0.887;0.501;0.0;1.00;0.122;-7982.00;1.00;0.419;145995.00;4.00;0.40299999999999997
15.00;204000.00;0.249;0.6920000000000001;0.787;0.0;1.00;0.0825;-5897.00;1.00;0.302;74961.00;4.00;0.6509999999999999
61.00;228750.00;0.586;0.8220000000000001;0.579;1.23e-05;8.00;0.11;-7804000000000000.00;0.00;0.262;128018.00;4.00;0.41700000000000004
73.00;199521.00;0.345;0.836;0.614;9.86e-05;8.00;0.08800000000000001;-4543.00;0.00;0.311;101.97;4.00;0.603
65.00;201379.00;0.0122;0.6729999999999999;0.684;0.00011;7.00;0.13;-8347000000000000.00;1.00;0.133;175862.00;4.00;0.516
66.00;223422.00;0.0454;0.76;0.742;0.0;2.00;0.14;-4788.00;0.00;0.135;129998.00;4.00;0.488
63.00;217499.00;0.19899999999999998;0.8440000000000001;0.8109999999999999;0.0;8.00;0.113;-4625.00;1.00;0.156;115056.00;4.00;0.638
74.00;213000.00;0.149;0.757;0.579;0.0;1.00;0.0543;-3827.00;0.00;0.0809;9996800000000000.00;4.00;0.56
74.00;228041.00;0.0316;0.743;0.6509999999999999;1.83e-05;8.00;0.0942;-4452.00;0.00;0.17600000000000002;137184.00;5.00;0.511
77.00;224000.00;0.259;0.7609999999999999;0.685;2.92e-06;5.00;0.115;-9796.00;0.00;0.125;103949.00;4.00;0.596
66.00;180062.00;0.76;0.847;0.434;8.89e-06;10.00;0.156;-12466.00;0.00;0.275;140005.00;4.00;0.44
22.00;203076.00;0.267;0.87;0.52;0.00283;8.00;0.0969;-11576000000000000.00;0.00;0.0909;130.01;4.00;0.69
31.00;216983.00;0.159;0.897;0.564;0.000396;2.00;0.381;-6787000000000000.00;1.00;0.48;142062.00;4.00;0.38
67.00;202352.00;0.0103;0.5579999999999999;0.628;0.0;1.00;0.0608;-8314.00;1.00;0.504;10177800000000000.00;4.00;0.951
63.00;227666.00;0.008029999999999999;0.698;0.647;0.00026000000000000003;1.00;0.41600000000000004;-7632000000000000.00;1.00;0.235;180049.00;4.00;0.355
58.00;187333.00;0.452;0.9420000000000001;0.735;5.89e-06;1.00;0.14800000000000002;-56130000000000000.00;0.00;0.27;134076.00;4.00;0.62
64.00;166217.00;0.556;0.851;0.603;0.0;7.00;0.0631;-6226.00;0.00;0.11699999999999999;104007.00;4.00;0.585
64.00;246506.00;0.336;0.847;0.511;0.0;3.00;0.0829;-7413000000000000.00;0.00;0.122;13706800000000000.00;4.00;0.787
60.00;203732.00;0.0603;0.8109999999999999;0.623;0.0;11.00;0.0916;-7401.00;1.00;0.457;110.37;4.00;0.5760000000000001
61.00;200816.00;0.14;0.785;0.8490000000000001;0.0;4.00;0.251;-4.16;0.00;0.28800000000000003;98.02;4.00;0.452
64.00;195639.00;0.035;0.841;0.5870000000000001;0.0;0.00;0.0492;-6166.00;1.00;0.10099999999999999;99.91;4.00;0.7909999999999999
49.00;181712.00;0.0261;0.907;0.762;0.00018899999999999999;1.00;0.133;-3778.00;1.00;0.256;139967.00;4.00;0.7340000000000001
60.00;175500.00;0.551;0.619;0.547;0.0;11.00;0.0801;-8524.00;0.00;0.376;159.92;4.00;0.631
59.00;210450.00;0.41600000000000004;0.831;0.723;0.0;7.00;0.0979;-6335.00;1.00;0.381;146075.00;4.00;0.5920000000000001
26.00;222133.00;0.516;0.888;0.7120000000000001;0.0;5.00;0.0715;-5327000000000000.00;1.00;0.275;10900400000000000.00;4.00;0.847
56.00;234300.00;0.0284;0.691;0.598;4.05e-05;7.00;0.131;-4922.00;1.00;0.205;10074700000000000.00;4.00;0.645
41.00;200000.00;0.682;0.754;0.514;0.0;8.00;0.147;-9033.00;1.00;0.35600000000000004;9660600000000000.00;4.00;0.503
58.00;200730.00;0.235;0.536;0.672;0.0;5.00;0.0872;-5367000000000000.00;0.00;0.11800000000000001;124756.00;5.00;0.6409999999999999
56.00;200973.00;0.41200000000000003;0.805;0.456;0.00164;11.00;0.102;-10972000000000000.00;0.00;0.495;141155.00;5.00;0.484
57.00;200079.00;0.251;0.8009999999999999;0.765;0.0;2.00;0.235;-5944.00;1.00;0.16699999999999998;150002.00;4.00;0.405
56.00;235260.00;0.26;0.583;0.848;0.0;10.00;0.138;-5.24;0.00;0.337;99365.00;4.00;0.584
43.00;191981.00;0.111;0.7440000000000001;0.493;0.0;0.00;0.42;-11182.00;1.00;0.33399999999999996;105155.00;4.00;0.34
55.00;184279.00;0.20600000000000002;0.7829999999999999;0.888;0.0;5.00;0.0941;-1845.00;0.00;0.218;10502800000000000.00;4.00;0.892
47.00;221538.00;0.10099999999999999;0.893;0.515;2.52e-05;11.00;0.361;-10899000000000000.00;0.00;0.40299999999999997;143105.00;4.00;0.613
53.00;163013.00;0.0538;0.846;0.674;0.0;8.00;0.0898;-3409.00;1.00;0.282;103088.00;4.00;0.7040000000000001
48.00;184843.00;0.0394;0.9009999999999999;0.772;0.0;11.00;0.11599999999999999;-5316.00;0.00;0.281;10498200000000000.00;4.00;0.629
47.00;192000.00;0.295;0.8240000000000001;0.8290000000000001;0.000193;1.00;0.555;-7202000000000000.00;1.00;0.263;143028.00;4.00;0.733
0.00;230103.00;0.519;0.693;0.5710000000000001;0.0;1.00;0.0688;-8456.00;1.00;0.732;122104.00;5.00;0.373
52.00;221560.00;0.109;0.7440000000000001;0.6779999999999999;0.0;1.00;0.146;-31440000000000000.00;1.00;0.0516;139961.00;4.00;0.11800000000000001
48.00;242352.00;0.354;0.584;0.742;0.0;6.00;0.23399999999999999;-4058.00;0.00;0.34;10209200000000000.00;4.00;0.285
53.00;196720.00;0.154;0.573;0.789;0.0;9.00;0.348;-38740000000000000.00;0.00;0.33299999999999996;120038.00;5.00;0.37799999999999995
34.00;228075.00;0.0177;0.812;0.39899999999999997;3.82e-05;5.00;0.295;-15975.00;0.00;0.327;154024.00;4.00;0.155
50.00;211200.00;0.147;0.565;0.669;1.28e-05;0.00;0.0983;-5312.00;0.00;0.196;126.59;5.00;0.8490000000000001
35.00;206679.00;0.115;0.93;0.772;1.46e-06;1.00;0.35200000000000004;-5719000000000000.00;1.00;0.273;139371.00;4.00;0.8290000000000001
56.00;214129.00;0.419;0.716;0.537;0.0;11.00;0.303;-6.93;0.00;0.504;99902.00;4.00;0.214
